127.0.0.1, 2024-02-24 19:32:22, GET, /, HTTP/1.1, 303, 0.002516
127.0.0.1, 2024-03-05 15:47:02, GET, /favicon.ico, HTTP/1.1, 400, 0.001077
127.0.0.1, 2024-03-05 15:47:02, POST, /admin/default/check_version, HTTP/1.1, 200, 0.333623
127.0.0.1, 2024-03-05 15:47:04, GET, /prueba/default/index, HTTP/1.1, 200, 0.052847
127.0.0.1, 2024-03-05 15:47:04, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000278
127.0.0.1, 2024-03-05 16:03:10, GET, /prueba/default/index, HTTP/1.1, 500, 0.167881
127.0.0.1, 2024-03-05 16:03:10, GET, /favicon.ico, HTTP/1.1, 400, 0.000258
127.0.0.1, 2024-03-05 16:04:34, GET, /prueba/default/index, HTTP/1.1, 500, 0.039595
127.0.0.1, 2024-03-05 16:04:34, GET, /favicon.ico, HTTP/1.1, 400, 0.000304
127.0.0.1, 2024-03-05 16:04:34, GET, /admin/default/site, HTTP/1.1, 200, 0.039505
127.0.0.1, 2024-03-05 16:04:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000246
127.0.0.1, 2024-03-05 16:04:35, GET, /admin/default/site, HTTP/1.1, 200, 0.036754
127.0.0.1, 2024-03-05 16:04:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000418
127.0.0.1, 2024-03-05 16:04:36, GET, /prueba/default/index, HTTP/1.1, 500, 0.091221
127.0.0.1, 2024-03-05 16:04:36, GET, /favicon.ico, HTTP/1.1, 400, 0.000404
127.0.0.1, 2024-03-05 16:05:03, GET, /admin/default/site, HTTP/1.1, 200, 0.031061
127.0.0.1, 2024-03-05 16:05:04, GET, /favicon.ico, HTTP/1.1, 400, 0.000245
127.0.0.1, 2024-03-05 16:05:05, GET, /admin/default/site, HTTP/1.1, 200, 0.085786
127.0.0.1, 2024-03-05 16:05:05, GET, /favicon.ico, HTTP/1.1, 400, 0.000571
127.0.0.1, 2024-03-05 16:05:06, GET, /prueba/default/index, HTTP/1.1, 500, 0.129003
127.0.0.1, 2024-03-05 16:05:06, GET, /favicon.ico, HTTP/1.1, 400, 0.000258
127.0.0.1, 2024-03-05 16:05:19, GET, /admin/default/site, HTTP/1.1, 200, 0.076831
127.0.0.1, 2024-03-05 16:05:19, GET, /favicon.ico, HTTP/1.1, 400, 0.000314
127.0.0.1, 2024-03-05 16:05:21, GET, /prueba/default/index, HTTP/1.1, 500, 0.073785
127.0.0.1, 2024-03-05 16:05:21, GET, /favicon.ico, HTTP/1.1, 400, 0.000260
127.0.0.1, 2024-03-05 16:05:23, GET, /admin/default/ticket/prueba/127.0.0.1.2024-03-05.16-05-21.256e97ce-6adc-482b-8879-f19e5a692725, HTTP/1.1, 200, 0.022427
127.0.0.1, 2024-03-05 16:05:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000899
127.0.0.1, 2024-03-05 16:06:28, GET, /admin/default/site, HTTP/1.1, 200, 0.068693
127.0.0.1, 2024-03-05 16:06:28, GET, /favicon.ico, HTTP/1.1, 400, 0.000274
127.0.0.1, 2024-03-05 16:06:29, GET, /prueba/default/index, HTTP/1.1, 500, 0.076103
127.0.0.1, 2024-03-05 16:06:29, GET, /favicon.ico, HTTP/1.1, 400, 0.000664
127.0.0.1, 2024-03-05 16:06:31, GET, /admin/default/ticket/prueba/127.0.0.1.2024-03-05.16-06-29.20856aba-7dfc-48a3-8a7f-8a0d4f886663, HTTP/1.1, 200, 0.020692
127.0.0.1, 2024-03-05 16:06:31, GET, /favicon.ico, HTTP/1.1, 400, 0.000246
127.0.0.1, 2024-03-05 16:06:54, GET, /admin/default/site, HTTP/1.1, 200, 0.046366
127.0.0.1, 2024-03-05 16:06:54, GET, /favicon.ico, HTTP/1.1, 400, 0.000242
127.0.0.1, 2024-03-05 16:06:56, GET, /prueba/default/index, HTTP/1.1, 500, 0.055687
127.0.0.1, 2024-03-05 16:06:56, GET, /favicon.ico, HTTP/1.1, 400, 0.000253
127.0.0.1, 2024-03-05 16:06:58, GET, /admin/default/site, HTTP/1.1, 200, 0.075268
127.0.0.1, 2024-03-05 16:06:58, GET, /favicon.ico, HTTP/1.1, 400, 0.000264
127.0.0.1, 2024-03-05 16:07:55, GET, /prueba/default/index, HTTP/1.1, 500, 0.078193
127.0.0.1, 2024-03-05 16:07:55, GET, /favicon.ico, HTTP/1.1, 400, 0.000283
127.0.0.1, 2024-03-05 16:07:57, GET, /admin/default/site, HTTP/1.1, 200, 0.041110
127.0.0.1, 2024-03-05 16:07:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000609
127.0.0.1, 2024-03-05 16:07:59, GET, /prueba/default/index, HTTP/1.1, 500, 0.029786
127.0.0.1, 2024-03-05 16:07:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000565
127.0.0.1, 2024-03-05 16:08:00, GET, /admin/default/ticket/prueba/127.0.0.1.2024-03-05.16-07-59.f631fe92-ede5-4ac9-8b33-2ec5ef61b052, HTTP/1.1, 200, 0.016259
127.0.0.1, 2024-03-05 16:08:00, GET, /favicon.ico, HTTP/1.1, 400, 0.000325
127.0.0.1, 2024-03-05 16:08:23, GET, /admin/default/site, HTTP/1.1, 200, 0.081658
127.0.0.1, 2024-03-05 16:08:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000384
127.0.0.1, 2024-03-05 16:08:25, GET, /prueba/default/index, HTTP/1.1, 500, 0.047028
127.0.0.1, 2024-03-05 16:08:25, GET, /favicon.ico, HTTP/1.1, 400, 0.000279
127.0.0.1, 2024-03-05 16:08:27, GET, /admin/default/ticket/prueba/127.0.0.1.2024-03-05.16-08-25.3316202c-d195-46db-8112-801cbb0f9644, HTTP/1.1, 200, 0.027576
127.0.0.1, 2024-03-05 16:08:28, GET, /favicon.ico, HTTP/1.1, 400, 0.000252
127.0.0.1, 2024-03-05 16:08:57, GET, /admin/default/site, HTTP/1.1, 200, 0.032461
127.0.0.1, 2024-03-05 16:08:57, GET, /favicon.ico, HTTP/1.1, 400, 0.000177
127.0.0.1, 2024-03-05 16:08:58, GET, /prueba/default/index, HTTP/1.1, 500, 0.067034
127.0.0.1, 2024-03-05 16:08:59, GET, /favicon.ico, HTTP/1.1, 400, 0.000258
127.0.0.1, 2024-03-05 16:09:00, GET, /admin/default/site, HTTP/1.1, 200, 0.069798
127.0.0.1, 2024-03-05 16:09:00, GET, /favicon.ico, HTTP/1.1, 400, 0.000563
127.0.0.1, 2024-03-05 16:09:01, GET, /prueba/default/index, HTTP/1.1, 500, 0.090327
127.0.0.1, 2024-03-05 16:09:01, GET, /favicon.ico, HTTP/1.1, 400, 0.000259
127.0.0.1, 2024-03-05 16:09:03, GET, /admin/default/ticket/prueba/127.0.0.1.2024-03-05.16-09-01.0e548c02-6ee3-4862-a10d-5527b3015b67, HTTP/1.1, 200, 0.043082
127.0.0.1, 2024-03-05 16:09:04, GET, /favicon.ico, HTTP/1.1, 400, 0.000251
127.0.0.1, 2024-03-05 16:09:41, GET, /admin/default/site, HTTP/1.1, 200, 0.035812
127.0.0.1, 2024-03-05 16:09:42, GET, /favicon.ico, HTTP/1.1, 400, 0.000286
127.0.0.1, 2024-03-05 16:09:43, GET, /prueba/default/index, HTTP/1.1, 500, 0.043189
127.0.0.1, 2024-03-05 16:09:43, GET, /favicon.ico, HTTP/1.1, 400, 0.000380
127.0.0.1, 2024-03-05 16:09:45, GET, /admin/default/ticket/prueba/127.0.0.1.2024-03-05.16-09-43.f590b7f3-446f-450c-9d70-cdc138d079f6, HTTP/1.1, 200, 0.042918
127.0.0.1, 2024-03-05 16:09:46, GET, /favicon.ico, HTTP/1.1, 400, 0.000369
127.0.0.1, 2024-03-05 16:11:35, GET, /admin/default/site, HTTP/1.1, 200, 0.048947
127.0.0.1, 2024-03-05 16:11:35, GET, /favicon.ico, HTTP/1.1, 400, 0.000684
127.0.0.1, 2024-03-05 16:11:36, GET, /prueba/default/index, HTTP/1.1, 200, 0.093487
127.0.0.1, 2024-03-05 16:11:37, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000224
127.0.0.1, 2024-03-05 16:12:28, GET, /prueba/default/index, HTTP/1.1, 200, 0.076199
127.0.0.1, 2024-03-05 16:12:28, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000243
127.0.0.1, 2024-03-05 16:22:31, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.022309
127.0.0.1, 2024-03-05 16:22:57, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.037802
127.0.0.1, 2024-03-05 16:23:15, GET, /, HTTP/1.1, 303, 0.000504
127.0.0.1, 2024-03-05 16:23:15, GET, /welcome/default/index, HTTP/1.1, 200, 0.019874
127.0.0.1, 2024-03-05 16:23:16, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000351
127.0.0.1, 2024-03-05 16:23:18, GET, /admin/default/site, HTTP/1.1, 200, 0.025110
127.0.0.1, 2024-03-05 16:23:18, GET, /favicon.ico, HTTP/1.1, 400, 0.000275
127.0.0.1, 2024-03-05 16:23:21, GET, /prueba/default/index, HTTP/1.1, 200, 0.026334
127.0.0.1, 2024-03-05 16:23:21, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000269
127.0.0.1, 2024-03-05 16:23:37, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.032526
127.0.0.1, 2024-03-05 16:25:05, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.049174
127.0.0.1, 2024-03-05 16:25:25, GET, /, HTTP/1.1, 303, 0.000429
127.0.0.1, 2024-03-05 16:25:25, GET, /welcome/default/index, HTTP/1.1, 200, 0.015479
127.0.0.1, 2024-03-05 16:25:25, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000422
127.0.0.1, 2024-03-05 16:25:37, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.037600
127.0.0.1, 2024-03-05 16:26:23, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.057554
127.0.0.1, 2024-03-05 16:27:01, GET, /prueba/default/index, HTTP/1.1, 200, 0.029115
127.0.0.1, 2024-03-05 16:27:01, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000413
127.0.0.1, 2024-03-05 16:27:10, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.050030
127.0.0.1, 2024-03-05 16:27:21, GET, /, HTTP/1.1, 303, 0.000595
127.0.0.1, 2024-03-05 16:27:21, GET, /welcome/default/index, HTTP/1.1, 200, 0.015628
127.0.0.1, 2024-03-05 16:27:21, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000677
127.0.0.1, 2024-03-05 16:27:23, GET, /admin/default/site, HTTP/1.1, 200, 0.025951
127.0.0.1, 2024-03-05 16:27:23, GET, /favicon.ico, HTTP/1.1, 400, 0.000257
127.0.0.1, 2024-03-05 16:27:25, GET, /prueba/default/index, HTTP/1.1, 200, 0.051082
127.0.0.1, 2024-03-05 16:27:39, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.044655
127.0.0.1, 2024-03-05 16:28:21, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.062592
127.0.0.1, 2024-03-05 16:29:28, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.064537
127.0.0.1, 2024-03-05 16:30:05, GET, /, HTTP/1.1, 303, 0.000765
127.0.0.1, 2024-03-05 16:30:05, GET, /welcome/default/index, HTTP/1.1, 200, 0.012177
127.0.0.1, 2024-03-05 16:30:06, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000269
127.0.0.1, 2024-03-05 16:30:07, GET, /admin/default/site, HTTP/1.1, 200, 0.058002
127.0.0.1, 2024-03-05 16:30:07, GET, /favicon.ico, HTTP/1.1, 400, 0.000583
127.0.0.1, 2024-03-05 16:30:10, GET, /prueba/default/index, HTTP/1.1, 200, 0.033926
127.0.0.1, 2024-03-05 16:30:10, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000439
127.0.0.1, 2024-03-05 16:30:18, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.067399
127.0.0.1, 2024-03-05 16:33:16, GET, /, HTTP/1.1, 303, 0.003736
127.0.0.1, 2024-03-05 16:33:16, GET, /welcome/default/index, HTTP/1.1, 200, 0.096749
127.0.0.1, 2024-03-05 16:33:16, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000387
127.0.0.1, 2024-03-05 16:33:49, GET, /admin/default/site, HTTP/1.1, 200, 0.253831
127.0.0.1, 2024-03-05 16:33:49, GET, /favicon.ico, HTTP/1.1, 400, 0.000285
127.0.0.1, 2024-03-05 16:33:51, GET, /prueba/default/index, HTTP/1.1, 200, 0.161360
127.0.0.1, 2024-03-05 16:33:52, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000282
127.0.0.1, 2024-03-05 16:33:54, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.075550
127.0.0.1, 2024-03-05 16:33:59, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.048721
127.0.0.1, 2024-03-05 16:34:15, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.055741
127.0.0.1, 2024-03-05 16:36:52, GET, /prueba/default/index, HTTP/1.1, 200, 0.046983
127.0.0.1, 2024-03-05 16:36:52, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000224
127.0.0.1, 2024-03-05 16:37:27, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.046678
127.0.0.1, 2024-03-05 16:37:36, OPTIONS, /prueba/default/pg, HTTP/1.1, 200, 0.025348
127.0.0.1, 2024-03-05 16:37:50, OPTIONS, /prueba/default/pg, HTTP/1.1, 200, 0.022885
127.0.0.1, 2024-03-05 16:38:36, OPTIONS, /prueba/default/pg, HTTP/1.1, 200, 0.024743
127.0.0.1, 2024-03-05 16:38:50, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.024528
127.0.0.1, 2024-03-05 16:38:50, POST, /prueba/default/register, HTTP/1.1, 200, 0.021922
127.0.0.1, 2024-03-05 16:39:46, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.035625
127.0.0.1, 2024-03-05 16:39:54, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.024693
127.0.0.1, 2024-03-05 16:39:54, POST, /prueba/default/register, HTTP/1.1, 200, 0.024971
127.0.0.1, 2024-03-05 16:40:24, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.039042
127.0.0.1, 2024-03-05 16:40:29, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.025303
127.0.0.1, 2024-03-05 16:40:46, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.039297
127.0.0.1, 2024-03-05 16:40:46, POST, /prueba/default/register, HTTP/1.1, 200, 0.041300
127.0.0.1, 2024-03-05 16:42:46, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.020851
127.0.0.1, 2024-03-05 16:42:46, POST, /prueba/default/register, HTTP/1.1, 200, 0.024586
127.0.0.1, 2024-03-05 16:45:24, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.028685
127.0.0.1, 2024-03-05 16:45:24, POST, /prueba/default/register, HTTP/1.1, 200, 0.015046
127.0.0.1, 2024-03-05 17:13:49, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.062339
127.0.0.1, 2024-03-05 17:15:16, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.015537
127.0.0.1, 2024-03-05 17:15:16, POST, /prueba/default/register, HTTP/1.1, 200, 0.008668
127.0.0.1, 2024-03-05 17:17:30, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.042386
127.0.0.1, 2024-03-05 17:17:54, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.070928
127.0.0.1, 2024-03-05 17:18:45, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.026574
127.0.0.1, 2024-03-05 17:18:45, POST, /prueba/default/register, HTTP/1.1, 200, 0.029862
127.0.0.1, 2024-03-05 17:19:35, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.025300
127.0.0.1, 2024-03-05 17:19:35, POST, /prueba/default/register, HTTP/1.1, 200, 0.012068
127.0.0.1, 2024-03-05 17:20:56, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.049258
127.0.0.1, 2024-03-05 17:22:07, OPTIONS, /prueba/default/register, HTTP/1.1, 500, 0.077718
127.0.0.1, 2024-03-06 11:21:06, GET, /, HTTP/1.1, 303, 0.008596
127.0.0.1, 2024-03-06 11:21:07, GET, /welcome/default/index, HTTP/1.1, 200, 0.393336
127.0.0.1, 2024-03-06 11:21:07, GET, /welcome/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 304, 0.080531
127.0.0.1, 2024-03-06 11:21:07, GET, /welcome/static/css/web2py-bootstrap4.css, HTTP/1.1, 304, 0.083936
127.0.0.1, 2024-03-06 11:21:07, GET, /welcome/static/js/web2py.js, HTTP/1.1, 304, 0.079167
127.0.0.1, 2024-03-06 11:21:07, GET, /welcome/static/js/web2py-bootstrap4.js, HTTP/1.1, 304, 0.043459
127.0.0.1, 2024-03-06 11:21:07, GET, /welcome/static/css/calendar.css, HTTP/1.1, 304, 0.082258
127.0.0.1, 2024-03-06 11:21:07, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000543
127.0.0.1, 2024-03-06 11:21:07, GET, /welcome/static/images/favicon.ico, HTTP/1.1, 304, 0.003676
127.0.0.1, 2024-03-06 11:21:09, GET, /admin/default/site, HTTP/1.1, 303, 0.358024
127.0.0.1, 2024-03-06 11:21:09, GET, /admin/default/index, HTTP/1.1, 200, 0.070797
127.0.0.1, 2024-03-06 11:21:10, GET, /favicon.ico, HTTP/1.1, 400, 0.000263
127.0.0.1, 2024-03-06 11:21:12, POST, /admin/default/index, HTTP/1.1, 303, 0.012299
127.0.0.1, 2024-03-06 11:21:12, GET, /admin/default/site, HTTP/1.1, 200, 0.079029
127.0.0.1, 2024-03-06 11:21:12, GET, /favicon.ico, HTTP/1.1, 400, 0.000440
127.0.0.1, 2024-03-06 11:21:13, POST, /admin/default/check_version, HTTP/1.1, 200, 0.433707
127.0.0.1, 2024-03-06 11:21:16, GET, /prueba/default/index, HTTP/1.1, 500, 0.690609
127.0.0.1, 2024-03-06 11:21:16, GET, /favicon.ico, HTTP/1.1, 400, 0.000524
127.0.0.1, 2024-03-06 11:21:47, GET, /prueba/default/index, HTTP/1.1, 500, 0.050892
127.0.0.1, 2024-03-06 11:21:47, GET, /favicon.ico, HTTP/1.1, 400, 0.000272
127.0.0.1, 2024-03-06 11:21:49, GET, /admin/default/ticket/prueba/127.0.0.1.2024-03-06.11-21-47.c8303895-66fe-4a80-885f-56fc92916ec8, HTTP/1.1, 200, 0.068095
127.0.0.1, 2024-03-06 11:21:49, GET, /favicon.ico, HTTP/1.1, 400, 0.000351
127.0.0.1, 2024-03-06 11:22:24, GET, /admin/default/site, HTTP/1.1, 200, 0.070552
127.0.0.1, 2024-03-06 11:22:24, GET, /favicon.ico, HTTP/1.1, 400, 0.000283
127.0.0.1, 2024-03-06 11:22:26, GET, /prueba/default/index, HTTP/1.1, 200, 0.622543
127.0.0.1, 2024-03-06 11:22:26, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000427
127.0.0.1, 2024-03-06 11:23:29, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.027313
127.0.0.1, 2024-03-06 11:23:29, POST, /prueba/default/register, HTTP/1.1, 200, 0.009284
127.0.0.1, 2024-03-06 11:26:02, GET, /prueba/default/index, HTTP/1.1, 200, 0.025849
127.0.0.1, 2024-03-06 11:26:02, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000565
127.0.0.1, 2024-03-06 11:26:05, GET, /prueba/default/index, HTTP/1.1, 200, 0.022719
127.0.0.1, 2024-03-06 11:26:05, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000359
127.0.0.1, 2024-03-06 11:42:32, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.022656
127.0.0.1, 2024-03-06 11:42:32, POST, /prueba/default/register, HTTP/1.1, 200, 0.009781
127.0.0.1, 2024-03-06 11:46:00, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.090970
127.0.0.1, 2024-03-06 11:46:00, POST, /prueba/default/register, HTTP/1.1, 200, 0.021855
127.0.0.1, 2024-03-06 11:49:48, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.025349
127.0.0.1, 2024-03-06 11:49:48, POST, /prueba/default/register, HTTP/1.1, 200, 0.034986
127.0.0.1, 2024-03-06 11:51:22, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.025705
127.0.0.1, 2024-03-06 11:51:22, POST, /prueba/default/register, HTTP/1.1, 200, 0.024655
127.0.0.1, 2024-03-06 11:52:15, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.024842
127.0.0.1, 2024-03-06 11:52:15, POST, /prueba/default/register, HTTP/1.1, 200, 0.034457
127.0.0.1, 2024-03-06 12:08:17, GET, /prueba/default/index, HTTP/1.1, 200, 0.143612
127.0.0.1, 2024-03-06 12:08:17, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000261
127.0.0.1, 2024-03-06 12:08:27, GET, /prueba/default/index, HTTP/1.1, 200, 0.019962
127.0.0.1, 2024-03-06 12:08:30, GET, /prueba/default/index, HTTP/1.1, 200, 0.019056
127.0.0.1, 2024-03-06 12:08:41, GET, /admin/default/site, HTTP/1.1, 200, 0.288131
127.0.0.1, 2024-03-06 12:08:41, GET, /favicon.ico, HTTP/1.1, 400, 0.000260
127.0.0.1, 2024-03-06 12:08:44, GET, /prueba/default/index, HTTP/1.1, 200, 0.024083
127.0.0.1, 2024-03-06 12:08:56, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.014689
127.0.0.1, 2024-03-06 12:08:56, POST, /prueba/default/register, HTTP/1.1, 200, 0.008842
127.0.0.1, 2024-03-06 12:12:08, GET, /prueba/default/index, HTTP/1.1, 200, 0.057070
127.0.0.1, 2024-03-06 12:26:21, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.164310
127.0.0.1, 2024-03-06 12:26:21, POST, /prueba/default/register, HTTP/1.1, 200, 0.050930
127.0.0.1, 2024-03-06 12:26:38, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.026954
127.0.0.1, 2024-03-06 12:26:38, POST, /prueba/default/register, HTTP/1.1, 200, 0.047218
127.0.0.1, 2024-03-06 12:27:20, GET, /prueba/default/index, HTTP/1.1, 200, 0.241546
127.0.0.1, 2024-03-06 12:27:20, GET, /prueba/default/index, HTTP/1.1, 200, 0.064172
127.0.0.1, 2024-03-06 12:27:21, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.002106
127.0.0.1, 2024-03-06 12:27:22, GET, /prueba/default/index, HTTP/1.1, 200, 0.030023
127.0.0.1, 2024-03-06 12:29:03, GET, /, HTTP/1.1, 303, 0.000579
127.0.0.1, 2024-03-06 12:29:03, GET, /welcome/default/index, HTTP/1.1, 200, 0.208677
127.0.0.1, 2024-03-06 12:29:04, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.097495
127.0.0.1, 2024-03-06 12:29:12, GET, /prueba/default/index, HTTP/1.1, 200, 0.023954
127.0.0.1, 2024-03-06 12:29:37, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.023476
127.0.0.1, 2024-03-06 12:29:37, POST, /prueba/default/register, HTTP/1.1, 200, 0.035663
127.0.0.1, 2024-03-06 12:29:48, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.021810
127.0.0.1, 2024-03-06 12:29:48, POST, /prueba/default/register, HTTP/1.1, 200, 0.024964
127.0.0.1, 2024-03-06 12:32:26, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.022409
127.0.0.1, 2024-03-06 12:32:26, POST, /prueba/default/register, HTTP/1.1, 200, 0.032994
127.0.0.1, 2024-03-06 12:33:22, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.021157
127.0.0.1, 2024-03-06 12:33:22, POST, /prueba/default/register, HTTP/1.1, 200, 0.017344
127.0.0.1, 2024-03-06 12:33:33, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.020727
127.0.0.1, 2024-03-06 12:33:33, POST, /prueba/default/register, HTTP/1.1, 200, 0.014473
127.0.0.1, 2024-03-06 12:33:57, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.022477
127.0.0.1, 2024-03-06 12:33:57, POST, /prueba/default/register, HTTP/1.1, 200, 0.033685
127.0.0.1, 2024-03-06 12:34:09, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.042456
127.0.0.1, 2024-03-06 12:34:09, POST, /prueba/default/register, HTTP/1.1, 200, 0.037124
127.0.0.1, 2024-03-06 12:35:21, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.029061
127.0.0.1, 2024-03-06 12:35:21, POST, /prueba/default/register, HTTP/1.1, 200, 0.011010
127.0.0.1, 2024-03-06 12:35:57, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.024791
127.0.0.1, 2024-03-06 12:35:57, POST, /prueba/default/register, HTTP/1.1, 200, 0.031257
127.0.0.1, 2024-03-06 12:36:23, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.026781
127.0.0.1, 2024-03-06 12:36:23, POST, /prueba/default/register, HTTP/1.1, 200, 0.013975
127.0.0.1, 2024-03-06 12:37:08, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.043762
127.0.0.1, 2024-03-06 12:37:08, POST, /prueba/default/register, HTTP/1.1, 200, 0.034692
127.0.0.1, 2024-03-06 12:37:48, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.023765
127.0.0.1, 2024-03-06 12:37:48, POST, /prueba/default/register, HTTP/1.1, 200, 0.020344
127.0.0.1, 2024-03-06 12:37:55, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.022763
127.0.0.1, 2024-03-06 12:37:55, POST, /prueba/default/register, HTTP/1.1, 200, 0.021211
127.0.0.1, 2024-03-06 12:40:51, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.029949
127.0.0.1, 2024-03-06 12:40:51, POST, /prueba/default/register, HTTP/1.1, 200, 0.014729
127.0.0.1, 2024-03-06 12:41:48, GET, /, HTTP/1.1, 303, 0.002093
127.0.0.1, 2024-03-06 12:41:48, GET, /welcome/default/index, HTTP/1.1, 200, 0.276819
127.0.0.1, 2024-03-06 12:41:48, GET, /welcome/static/images/background.jpg, HTTP/1.1, 404, 0.000354
127.0.0.1, 2024-03-06 12:41:53, GET, /admin/default/site, HTTP/1.1, 200, 0.421560
127.0.0.1, 2024-03-06 12:41:53, GET, /favicon.ico, HTTP/1.1, 400, 0.000285
127.0.0.1, 2024-03-06 12:41:59, GET, /prueba/default/index, HTTP/1.1, 200, 0.464077
127.0.0.1, 2024-03-06 12:41:59, GET, /prueba/static/images/background.jpg, HTTP/1.1, 404, 0.000299
127.0.0.1, 2024-03-06 12:42:05, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.025549
127.0.0.1, 2024-03-06 12:42:05, POST, /prueba/default/register, HTTP/1.1, 200, 0.012324
127.0.0.1, 2024-03-06 12:42:34, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.042018
127.0.0.1, 2024-03-06 12:42:34, POST, /prueba/default/register, HTTP/1.1, 200, 0.026628
127.0.0.1, 2024-03-06 12:43:01, OPTIONS, /prueba/default/register, HTTP/1.1, 200, 0.026230
127.0.0.1, 2024-03-06 12:43:01, POST, /prueba/default/register, HTTP/1.1, 200, 0.032107
